ID_EMPRESA;COD_FUNCAO;DESCRICAO;COD_GRP_FUNCAO
1;08R8;ENCARREGADO III;00009
1;08R9;TECNICO QUALIDADE VIa;00014
1;08RA;INSPETOR DE QUALIDADE;00014
1;08RB;AUXILIAR TECNICO III;00002
1;08RC;TECNICO PLANEJAMENTO IV;00002
1;08SI;PROJETISTA ;00002
1;098T;ASSISTENTE ADMINISTR;00002
1;098U;ASSISTENTE ADMINISTR;00002
1;098V;COMISSARIO(A) DE VÔO;00002
1;098W;COMISSARIO(A) DE VÔO I;00002
1;0990;PILOTO;
1;0991;PILOTO VI;
1;0992;TECNICO VII;
1;0993;TECNICO VIIIB;
1;0994;COMISSARIO (A) DE VÔ;
1;099H;MEIO OFICIAL;00003
1;099I;CALDEIREIRO;00003
1;099J;ENCANADOR;00003
1;099K;MECANICO MONTADOR;00003
1;099L;SERVENTE;00012
1;099M;MECANICO AJUSTADOR;00003
1;099O;TECNICO SEG DO TRABALHO G8;
1;099P;PEDREIRO;00001
1;09BU;TECNICO SEG DO TRABA;
1;09PG;ADVOGADO G1;00002
1;09PH;ADVOGADO G2;00002
1;09PI;ADVOGADO G3;00002
1;09PJ;ADVOGADO G4;00002
1;09PK;ADVOGADO G5;00002
1;09PL;ADVOGADO G6;00002
1;09PM;ADVOGADO G7;00002
1;09PO;ADVOGADO G8;00002
1;09PP;ADVOGADO G9;00002
1;09PQ;ADVOGADO G10;00002
1;09PR;ADVOGADO G11;00002
1;09PS;ADVOGADO G12;00002
1;09PT;ADVOGADO G13;00002
1;09PU;ADVOGADO G14;00002
1;09PV;ALMOXARIFE G1;00001
1;09PW;ALMOXARIFE G2;00001
1;09Q0;ALMOXARIFE G3;00001
1;09Q1;ALMOXARIFE G4;00001
1;09Q2;ALMOXARIFE G5;00001
1;09Q3;ALMOXARIFE G6;00001
1;09Q4;ALMOXARIFE G7;00001
1;09Q5;ALMOXARIFE G8;00001
1;09Q6;ALMOXARIFE G9;00001
1;09Q7;ANALISTA G1;00002
1;09Q8;ANALISTA G2;00002
1;09Q9;ANALISTA G3;00002
1;09QA;ANALISTA G4;00002
1;09QB;ANALISTA G5;00002
1;09QC;ANALISTA G6;00002
1;09QD;ANALISTA G7;00002
1;09QE;ANALISTA G8;00002
1;09QF;ANALISTA G9;00002
1;09QG;ANALISTA G10;00002
1;09QH;ASSESSOR G1;00002
1;09QI;ASSESSOR G2;00002
1;09QJ;ASSESSOR G3;00002
1;09QK;ASSESSOR G4;00002
1;09QL;ASSESSOR G5;00002
1;09QM;ASSESSOR G6;00002
1;09QO;ASSESSOR G7;00002
1;09QP;ASSESSOR G8;00002
1;09QQ;ASSESSOR G9;00002
1;09QR;ASSESSOR G10;00002
1;09QS;ASSESSOR G11;00002
1;09QT;ASSESSOR G12;00002
1;09QU;ASSESSOR G13;00002
1;09QV;ASSESSOR G14;00002
1;09QW;ASSESSOR G15;00002
1;09R0;ASSESSOR G16;00002
1;09R1;ASSESSOR G17;00002
1;09R2;ASSESSOR G18;00002
1;09R3;ASSESSOR G19;00002
1;09R4;ASSISTENTE ADMINISTRATIVO G1;00002
1;09R5;ASSISTENTE ADMINISTRATIVO G2;00002
1;09R6;ASSISTENTE ADMINISTRATIVO G3;00002
1;09R7;ASSISTENTE ADMINISTRATIVO G4;00002
1;09R8;ASSISTENTE ADMINISTRATIVO G5;00002
1;09R9;ASSISTENTE ADMINISTRATIVO G6;00002
1;09RA;ASSISTENTE ADMINISTRATIVO G7;00002
1;09RB;ASSISTENTE ADMINISTRATIVO G8;00002
1;09RC;ASSISTENTE DE PRODUÇ;00003
1;09RD;ASSISTENTE DE PRODUÇÃO G2;00003
1;09RE;ASSISTENTE DE PRODUÇÃO G3;00003
1;09RF;ASSISTENTE TECNICO G;00002
1;09RG;ASSISTENTE TECNICO G2;00002
1;09RH;ASSISTENTE TECNICO G3;00002
1;09RI;ASSISTENTE TECNICO G4;00002
1;09RJ;ASSISTENTE TECNICO G5;00002
1;09RK;ASSISTENTE TECNICO G6;00002
1;09RL;ASSISTENTE TECNICO G7;00002
1;09RM;ASSISTENTE TECNICO G8;00002
1;09RO;ASSISTENTE TECNICO G9;00002
1;09RP;ASSISTENTE TECNICO G10;00002
1;09RQ;ASSISTENTE DO BEM ES;00012
1;09RR;ASSISTENTE DO BEM ESTAR G2;00012
1;09RS;ASSISTENTE DO BEM ESTAR G3;00012
1;09RT;CALDEIREIRO G1;00003
1;09RU;CALDEIREIRO G2;00003
1;09RV;CALDEIREIRO G3;00003
1;09RW;CALDEIREIRO G4;00003
1;09S0;CALDEIREIRO G4;00003
1;09S1;CALDEIREIRO G5;00003
1;09S2;CALDEIREIRO G6;00003
1;09S3;CALDEIREIRO G7;00003
1;09S4;COORDENADOR G1;00009
1;09S5;COORDENADOR G2;00009
1;09S6;COORDENADOR G3;00009
1;09S7;COORDENADOR G4;00009
1;09S8;COORDENADOR G5;00009
1;09S9;COORDENADOR G6;00009
1;09SA;COORDENADOR G7;00009
1;09SB;COORDENADOR G8;00009
1;09SC;COORDENADOR G9;00009
1;09SD;COORDENADOR G10;00009
1;09SE;COORDENADOR G11;00009
1;09SF;COORDENADOR G12;00009
1;09SG;COORDENADOR G13;00009
1;09SH;COORDENADOR G14;00009
1;09SI;COORDENADOR G15;00009
1;09SJ;COORDENADOR G16;00009
1;09SK;COORDENADOR G17;00009
1;09SL;ELETRICISTA G1;00013
1;09SM;ELETRICISTA G2;00013
1;09SO;ELETRICISTA G3;00013
1;09SP;ELETRICISTA G4;00013
1;09SQ;ELETRICISTA G5;00013
1;09SR;ELETRICISTA G6;00013
1;09SS;ELETRICISTA ESPECIAL;00013
1;09ST;ELETRICISTA ESPECIALIZADO G2;00013
1;09SU;ELETRICISTA ESPECIALIZADO G3;00013
1;09SV;ELETRICISTA ESPECIALIZADO G4;00013
1;09SW;ELETRICISTA ESPECIALIZADO G5;00013
1;09T0;ELETRICISTA ESPECIALIZADO G6;00013
1;09T1;ELETRICISTA ESPECIALIZADO G7;00013
1;09T2;ENCANADOR G1;00003
1;09T3;ENCANADOR G2;00003
1;09T4;ENCANADOR G3;00003
1;09T5;ENCANADOR G4;00003
1;09T6;ENCANADOR G5;00003
1;09T7;ENCANADOR G6;00003
1;09T8;ENCANADOR G7;00003
1;09T9;ENCANADOR G8;00003
1;09TA;ENCANADOR G9;00003
1;09TB;ENCANADOR G10;00003
1;09TC;ENCARREGADO G1;00009
1;09TD;ENCARREGADO G2;00009
1;09TE;ENCARREGADO G3;00009
1;09TF;ENCARREGADO G4;00009
1;09TG;ENCARREGADO G5;00009
1;09TH;ENCARREGADO G6;00009
1;09TI;ENCARREGADO G7;00009
1;09TJ;ENCARREGADO G8;00009
1;09TK;ENCARREGADO G9;00009
1;09TL;ENCARREGADO G10;00009
1;09TM;ENFERMEIRO DO TRABALHO G1;00002
1;09TO;ENFERMEIRO DO TRABALHO G2;00002
1;09TP;ENFERMEIRO DO TRABALHO G3;00002
1;09TQ;ENFERMEIRO DO TRABALHO G4;00002
1;09TR;ENGENHEIRO SEG DO TRABALHO G1;00002
1;09TS;ENGENHEIRO SEG DO TRABALHO G2;00002
1;09TT;ENGENHEIRO SEG DO TRABALHO G3;00002
1;09TU;ENGENHEIRO SEG DO TRABALHO G4;00002
1;09TV;ENGENHEIRO SEG DO TRABALHO G5;00002
1;09TW;ENGENHEIRO SEG DO TRABALHO G6;00002
1;09U0;ENGENHEIRO SEG DO TRABALHO G7;00002
1;09U1;ENGENHEIRO SEG DO TRABALHO G8;00002
1;09U2;ENGENHEIRO SEG DO TRABALHO G9;00002
1;09U3;ENGENHEIRO SEG DO TRABALHO G10;00002
1;09U4;ENGENHEIRO SEG DO TRABALHO G11;00002
1;09U5;ENGENHEIRO SEG DO TRABALHO G12;00002
1;09U6;ESPECIALISTA G1;00002
1;09U7;ESPECIALISTA G2;00002
1;09U8;ESPECIALISTA G3;00002
1;09U9;ESPECIALISTA G4;00002
1;09UA;ESPECIALISTA G5;00002
1;09UB;ESPECIALISTA G6;00002
1;09UC;ESPECIALISTA G7;00002
1;09UD;ESPECIALISTA G8;00002
1;09UE;ESPECIALISTA G9;00002
1;09UF;ESPECIALISTA G10;00002
1;09UG;ESPECIALISTA G11;00002
1;09UH;ESPECIALISTA G12;00002
1;09UI;ESPECIALISTA G13;00002
1;09UJ;ESPECIALISTA G14;00002
1;09UK;ESPECIALISTA G15;00002
1;09UL;ESPECIALISTA G16;00002
1;09UM;GERENTE G1;00002
1;09UO;GERENTE G2;00002
1;09UP;GERENTE G3;00002
1;09UQ;GERENTE G4;00002
1;09UR;GERENTE G5;00002
1;09US;GERENTE G6;00002
1;09UT;GERENTE G7;00002
1;09UU;GERENTE G8;00002
1;09UV;GERENTE G9;00002
1;09UW;GERENTE G10;00002
1;09V0;GERENTE G11;00002
1;09V1;GERENTE G12;00002
1;09V2;GERENTE G13;00002
1;09V3;GERENTE G14;00002
1;09V4;GERENTE G15;00002
1;09V5;GERENTE G16;00002
1;09V6;JATISTA G1;00007
1;09V7;JATISTA G2;00007
1;09V8;JATISTA G3;00007
1;09V9;JATISTA G4;00007
1;09VA;JATISTA G5;00007
1;09VB;DIRETOR;00009
1;09VC;LIDER G2;00009
1;09VD;LIDER G3;00009
1;09VE;LIDER G4;00009
1;09VF;LIDER G5;00009
1;09VG;LIDER G1;00009
1;09VH;MECANICO G1;00003
1;09VI;MECANICO G2;00003
1;09VJ;MECANICO G3;00003
1;09VK;MECANICO G4;00003
1;09VL;MECANICO G5;00003
1;09VM;MECANICO G6;00003
1;09VO;MECANICO ESPECIALIZADO G1;00003
1;09VP;MECANICO ESPECIALIZADO G2;00003
1;09VQ;MECANICO ESPECIALIZADO G3;00003
1;09VR;MECANICO ESPECIALIZADO G4;00003
1;09VS;MECANICO ESPECIALIZADO G5;00003
1;09VT;MECANICO ESPECIALIZADO G6;00003
1;09VU;MECANICO ESPECIALIZADO G7;00003
1;09VV;MECANICO ESPECIALIZADO G8;00003
1;09VW;MECANICO ESPECIALIZADO G9;00003
1;09W0;MEDICO DO TRABALHO G1;00002
1;09W1;MEDICO DO TRABALHO G2;00002
1;09W2;MEDICO DO TRABALHO G3;00002
1;09W3;MEDICO DO TRABALHO G4;00002
1;09W4;MEDICO DO TRABALHO G5;00002
1;09W5;MEDICO DO TRABALHO G6;00002
1;09W6;MEDICO DO TRABALHO G7;00002
1;09W7;MEDICO DO TRABALHO G8;00002
1;09W8;MEDICO DO TRABALHO G9;00002
1;09W9;MONTADOR DE ANDAIME G1;00008
1;09WA;MONTADOR DE ANDAIME G2;00008
1;09WB;MONTADOR DE ANDAIME G3;00008
1;09WC;MONTADOR DE ANDAIME G4;00008
1;09WD;MONTADOR DE ANDAIME G5;00008
1;09WE;MOTORISTA OPER EQUIPAMENTO G1;00010
1;09WF;MOTORISTA OPER EQUIPAMENTO G2;00010
1;09WG;MOTORISTA OPER EQUIPAMENTO G3;00010
1;09WH;MOTORISTA OPER EQUIPAMENTO G4;00010
1;09WI;MOTORISTA OPER EQUIPAMENTO G5;00010
1;09WJ;MOTORISTA OPER EQUIPAMENTO G6;00010
1;09WK;MOTORISTA OPER EQUIPAMENTO G7;00010
1;09WL;MOTORISTA OPER EQUIPAMENTO G8;00010
1;09WM;MOTORISTA OPER EQUIPAMENTO G9;00010
1;09WO;MOTORISTA OPER EQUIPAMENTO G10;00010
1;09WP;MOTORISTA OPER EQUIPAMENTO G11;00010
1;09WQ;MOTORISTA OPER EQUIPAMENTO G12;00010
1;09WR;OPERADOR DE EQUIPAMENTO G1;00003
1;09WS;OPERADOR DE EQUIPAMENTO G2;00003
1;09WT;OPERADOR DE EQUIPAMENTO G3;00003
1;09WU;OPERADOR DE EQUIPAMENTO G4;00003
1;09WV;OPERADOR DE EQUIPAMENTO G5;00003
1;09WW;OPERADOR DE EQUIPAMENTO G6;00003
1;0A00;OPERADOR DE EQUIPAMENTO G7;00003
1;0A01;OPERADOR DE EQUIPAMENTO G8;00003
1;0A02;OPERADOR DE EQUIPAMENTO G9;00003
1;0A03;OPERADOR DE EQUIPAMENTO G10;00003
1;0A04;OPERADOR DE EQUIPAMENTO G11;00003
1;0A05;OPERADOR DE EQUIPAMENTO G12;00003
1;0A06;PEDREIRO G1;00001
1;0A07;PEDREIRO G2;00001
1;0A08;PEDREIRO G3;00001
1;0A09;PEDREIRO G4;00001
1;0A0A;PEDREIRO G5;00001
1;0A0B;PEDREIRO G6;00001
1;0A0C;PEDREIRO G7;00001
1;0A0D;PEDREIRO G8;00001
1;0A0E;PEDREIRO G9;00001
1;0A0F;PEDREIRO G10;00001
1;0A0G;PINTOR G1;00007
1;0A0H;PINTOR G2;00007
1;0A0I;PINTOR G3;00007
1;0A0J;PINTOR G4;00007
1;0A0K;PINTOR G5;00007
1;0A0L;PINTOR G6;00007
1;0A0M;PLANEJADOR G1;00002
1;0A0O;PLANEJADOR G2;00002
1;0A0P;PLANEJADOR G3;00002
1;0A0Q;PLANEJADOR G4;00002
1;0A0R;PLANEJADOR G5;00002
1;0A0S;PLANEJADOR G6;00002
1;0A0T;PLANEJADOR G7;00002
1;0A0U;PLANEJADOR G8;00002
1;0A0V;PLANEJADOR G9;00002
1;0A0W;RIGGER G1;00003
1;0A10;RIGGER G2;00003
1;0A11;RIGGER G3;00003
1;0A12;RIGGER G4;00003
1;0A13;RIGGER G5;00003
1;0A14;RIGGER G6;00003
1;0A15;RIGGER G7;00003
1;0A16;RIGGER G8;00003
1;0A17;RIGGER G9;00003
1;0A18;RIGGER G10;00003
1;0A19;RIGGER G11;00003
1;0A1A;RIGGER G12;00003
1;0A1B;SOLDADOR G1;00005
1;0A1C;SOLDADOR G2;00005
1;0A1D;SOLDADOR G3;00005
1;0A1E;SOLDADOR G4;00005
1;0A1F;SOLDADOR G5;00005
1;0A1G;SOLDADOR G6;00005
1;0A1H;SOLDADOR ESPECIALIZADO G1;00005
1;0A1I;SOLDADOR ESPECIALIZADO G2;00005
1;0A1J;SOLDADOR ESPECIALIZADO G3;00005
1;0A1K;SOLDADOR ESPECIALIZADO G4;00005
1;0A1L;SOLDADOR ESPECIALIZADO G5;00005
1;0A1M;SOLDADOR ESPECIALIZADO G6;00005
1;0A1O;SOLDADOR ESPECIALIZADO G7;00005
1;0A1P;SOLDADOR ESPECIALIZADO G8;00005
1;0A1Q;SOLDADOR ESPECIALIZADO G9;00005
1;0A1R;SUPERVISOR G1;00009
1;0A1S;SUPERVISOR G2;00009
1;0A1T;SUPERVISOR G3;00009
1;0A1U;SUPERVISOR G4;00009
1;0A1V;SUPERVISOR G5;00009
1;0A1W;TECNICO G1;
1;0A20;TECNICO G2;
1;0A21;TECNICO G3;
1;0A22;TECNICO G4;
1;0A23;TECNICO G5;
1;0A24;TECNICO G6;
1;0A25;TECNICO G7;
1;0A26;TECNICO G8;
1;0A27;TECNICO G9;
1;0A28;TECNICO G10;
1;0A29;TECNICO G11;
1;0A2A;TECNICO G12;
1;0A2B;TECNICO G13;
1;0A2C;TECNICO G14;
1;0A2D;TECNICO ENFERM DO TRABALHO G1;00002
1;0A2E;TECNICO ENFERM DO TRABALHO G2;00002
1;0A2F;TECNICO ENFERM DO TRABALHO G3;00002
1;0A2G;TECNICO ENFERM DO TRABALHO G4;00002
1;0A2H;TECNICO ENFERM DO TRABALHO G5;00002
1;0A2I;TECNICO ENFERM DO TRABALHO G6;00002
1;0A2J;TECNICO ENFERM DO TRABALHO G7;00002
1;0A2K;TECNICO SEG DO TRABALHO G1;00017
1;0A2L;TECNICO SEG DO TRABALHO G2;00017
1;0A2M;TECNICO SEG DO TRABALHO G3;00017
1;0A2O;TECNICO SEG DO TRABALHO G4;00017
1;0A2P;TECNICO SEG DO TRABALHO G5;00017
1;0A2Q;TECNICO SEG DO TRABALHO G6;00017
1;0A2R;TECNICO SEG DO TRABALHO G7;00017
1;0A2S;TECNICO SEG DO TRABALHO G8;00017
1;0A2T;TECNICO SEG DO TRABALHO G9;00017
1;0A2U;TECNICO SEG DO TRABALHO G10;00017
1;0A2V;TECNICO SEG DO TRABALHO G11;00017
1;0A2W;TECNICO SEG DO TRABALHO G12;00017
1;0A30;TECNICO SEG DO TRABALHO G13;00017
1;0A31;TECNICO SEG DO TRABALHO G14;00017
1;0A32;TECNICO SEG DO TRABALHO G15;00017
1;0A33;TECNICO SEG DO TRABALHO G16;00017
1;0A34;TECNICO EM MEIO AMBIENTE G1;00002
1;0A35;TECNICO EM MEIO AMBIENTE G2;00002
1;0A36;TECNICO EM MEIO AMBIENTE G3;00002
1;0A37;TECNICO EM MEIO AMBIENTE G4;00002
1;0A38;TECNICO EM MEIO AMBIENTE G5;00002
1;0A39;TECNICO EM MEIO AMBIENTE G6;00002
1;0A3A;TECNICO EM MEIO AMBIENTE G7;00002
1;0A3B;TOPOGRAFO G1;00001
1;0A3C;TOPOGRAFO G2;00001
1;0A3D;TOPOGRAFO G3;00001
1;0A3E;TOPOGRAFO G4;00001
1;0A3F;TOPOGRAFO G5;00001
1;0A3G;TOPOGRAFO G6;00001
1;0A3H;TOPOGRAFO G7;00001
1;0A3I;TOPOGRAFO G8;00001
1;0A3J;TOPOGRAFO G9;00001
1;0A3K;TOPOGRAFO G10;00001
1;0A3L;TOPOGRAFO G11;00001
1;0A3M;VIGIA G1;00001
1;0A3O;VIGIA G2;00001
1;0A3P;VIGIA G3;00001
1;0A3Q;LAMINADOR G1;00007
1;0A3R;LAMINADOR G2;00007
1;0A3S;LAMINADOR G3;00007
1;0A3T;LAMINADOR G4;00007
1;0A3U;LAMINADOR G5;00007
1;0A3V;LAMINADOR G6;00007
1;0A3W;LAMINADOR G7;00007
1;0A40;LAMINADOR G8;00007
1;0A41;APRENDIZ EM ASSIST. ;
1;0DS2; ;
1;0GHC; ;
1;0GVG;ASSIST.ADMINIST. VII;00002
1;0JH0;ASSISTENTE ADMINISTR;
1;0JH1;ASSISTENTE ADMINISTR;
1;0JH2;ASSISTENTE ADMINISTR;
1;0JH3;ASSISTENTE ADMINISTR;
1;0JH4;ASSISTENTE ADMINISTR;
1;0JH5;ASSISTENTE ADMINISTR;
1;0JH6;ASSISTENTE ADMINISTR;
1;0JH7;ASSISTENTE ADMINISTR;
1;0JH8;ANALISTA G1 M;
1;0JH9;ANALISTA G2 M;
1;0JHA;ANALISTA G3 M;
1;0JHB;ANALISTA G4 M;
1;0JHC;ANALISTA G5 M;
1;0JHD;ANALISTA G6 M;
1;0JHE;ANALISTA G7 M;
1;0JHF;ANALISTA G8 M;
1;0JHG;ANALISTA G9 M;
1;0JHH;ESPECIALISTA G1 M;
1;0JHI;ESPECIALISTA G2 M;
1;0JHJ;ESPECIALISTA G3 M;
1;0JHK;ESPECIALISTA G4 M;
1;0JHL;ESPECIALISTA G5 M;
1;0JHM;ESPECIALISTA G6 M;
1;0JHO;ESPECIALISTA G7 M;
1;0JHP;ESPECIALISTA G8 M;
1;0JHQ;ESPECIALISTA G9 M;
1;0JHR;ESPECIALISTA G10 M;
1;0JHS;ESPECIALISTA G11 M;
1;0JHT;ESPECIALISTA G12 M;
1;0JHU;ESPECIALISTA G13 M;
1;0JHV;ESPECIALISTA G14 M;
1;0JHW;ESPECIALISTA G15 M;
1;0JI0;ESPECIALISTA G16 M;
1;0JI1;ESPECIALISTA G17 M;
1;0JI2;ESPECIALISTA G18 M;
1;0JI3;ESPECIALISTA G19 M;
1;0JI4;LIDER G1 M;00009
1;0JI5;LIDER G2 M;00009
1;0JI6;LIDER G3 M;00009
1;0JI7;LIDER G4 M;00009
1;0JI8;LIDER G5 M;00009
1;0JI9;LIDER G6 M;00009
1;0JIA;LIDER G7 M;00009
1;0JIB;LIDER G8 M;00009
1;0JIC;SUPERVISOR G1 M;
1;0JID;SUPERVISOR G2 M;
1;0JIE;SUPERVISOR G3 M;
1;0JIF;SUPERVISOR G4 M;
1;0JIG;SUPERVISOR G5 M;
1;0JIH;SUPERVISOR G6 M;
1;0JII;SUPERVISOR G7 M;
1;0JIJ;SUPERVISOR G8 M;
1;0JIK;SUPERVISOR G9 M;
1;0JIL;SUPERVISOR G10 M;
1;0JIM;SUPERVISOR G11 M;
1;0JIO;SUPERVISOR G12 M;
1;0JIP;SUPERVISOR G13 M;
1;0JIQ;COORDENADOR G1 M;
1;0JIR;COORDENADOR G2 M;
1;0JIS;COORDENADOR G3 M;
1;0JIT;COORDENADOR G4 M;
1;0JIU;COORDENADOR G5 M;
1;0JIV;COORDENADOR G6 M;
1;0JIW;COORDENADOR G7 M;
1;0JJ0;COORDENADOR G8 M;
1;0JJ1;COORDENADOR G9 M;
1;0JJ2;COORDENADOR G10 M;
1;0JJ3;COORDENADOR G11 M;
1;0JJ4;COORDENADOR G12 M;
1;0JJ5;COORDENADOR G13 M;
1;0JJ6;COORDENADOR G14 M;
1;0JJ7;COORDENADOR G15 M;
1;0JJ8;COORDENADOR G16 M;
1;0JJ9;GERENTE G1 M;
1;0JJA;GERENTE G2 M;
1;0JJB;GERENTE G3 M;
1;0JJC;GERENTE G4 M;
1;0JJD;GERENTE G5 M;
1;0JJE;GERENTE G6 M;
1;0JJF;GERENTE G7 M;
1;0JJG;GERENTE G8 M;
1;0JJH;GERENTE G9 M;
1;0JJI;GERENTE G10 M;
1;0JJJ;GERENTE G11 M;
1;0JJK;GERENTE G12 M;
1;0JJL;TECNICO SEG DO TRABA;
1;0JJM;TECNICO SEG DO TRABA;
1;0JJO;TECNICO SEG DO TRABA;
1;0JJP;TECNICO SEG DO TRABA;
1;0JJQ;ENGENHEIRO SEG TRABA;
1;0JJR;ENGENHEIRO SEG TRABA;
1;0JJS;ENGENHEIRO SEG TRABA;
1;0JJT;ENGENHEIRO SEG TRABA;
1;0JJU;ENGENHEIRO SEG TRABA;
1;0JJV;ENGENHEIRO SEG TRABA;
1;0JJW;ENGENHEIRO SEG TRABA;
1;0JK0;ENGENHEIRO SEG TRABA;
1;0JK1;ENGENHEIRO SEG TRABA;
1;0JK2;ENGENHEIRO SEG TRABA;
1;0JK3;ENGENHEIRO SEG TRABA;
1;0JK4;ENGENHEIRO SEG TRABA;
1;0JK5;ALMOXARIFE G1 M;
1;0JK6;ALMOXARIFE G2 M;
1;0JK7;ALMOXARIFE G3 M;
1;0JK8;ALMOXARIFE G4 M;
1;0JK9;ALMOXARIFE G5 M;
1;0JKA;ALMOXARIFE G6 M;
1;0JKB;ASSISTENTE DO BEM ES;
1;0JKC;ASSISTENTE DO BEM ES;
1;0JKD;ASSISTENTE DO BEM ES;
1;0JKE;VIGIA G1 M;
1;0JKF;ASSISTENTE TECNICO G;
1;0JKG;ASSISTENTE TECNICO G;
1;0JKH;ASSISTENTE TECNICO G;
1;0JKI;ASSISTENTE TECNICO G;
1;0JKJ;ASSISTENTE TECNICO G;
1;0JKK;ASSISTENTE TECNICO G;
1;0JKL;ASSISTENTE TECNICO G;
1;0JKM;ASSISTENTE TECNICO G;
1;0JKO;ASSISTENTE TECNICO G;
1;0JKP;TECNICO G1 M;
1;0JKQ;TECNICO G2 M;
1;0JKR;TECNICO G3 M;
1;0JKS;TECNICO G4 M;
1;0JKT;TECNICO G5 M;
1;0JKU;TECNICO G6 M;
1;0JKV;TECNICO G7 M;
1;0JKW;TECNICO G8 M;
1;0JL0;TECNICO G9 M;
1;0JL1;TECNICO G10 M;
1;0JL2;TECNICO G11 M;
1;0JL3;TECNICO G12 M;
1;0JL4;TECNICO G13 M;
1;0JL5;ASSISTENTE DE PRODUÇ;
1;0JL6;ASSISTENTE DE PRODUÇ;
1;0JL7;ASSISTENTE DE PRODUÇ;
1;0JL8;ASSISTENTE DE PRODUÇ;
1;0JL9;CALDEIREIRO G1 M;
1;0JLA;CALDEIREIRO G2 M;
1;0JLB;CALDEIREIRO G3 M;
1;0JLC;CALDEIREIRO G4 M;
1;0JLD;CALDEIREIRO G5 M;
1;0JLE;CALDEIREIRO G6 M;
1;0JLF;ELETRICISTA G1 M;
1;0JLG;ELETRICISTA G2 M;
1;0JLH;ELETRICISTA G3 M;
1;0JLI;ELETRICISTA G4 M;
1;0JLJ;ELETRICISTA G5 M;
1;0JLK;ELETRICISTA G6 M;
1;0JLL;MECANICO OPER HIDROJ;00003
1;0JLM;MECANICO OPER HIDROJ;00003
1;0JLO;MECANICO OPER HIDROJ;00003
1;0JLP;MONTADOR DE ANDAIME ;00008
1;0JLQ;MONTADOR DE ANDAIME ;00008
1;0JLR;SOLDADOR G1 M;
1;0JLS;SOLDADOR G2 M;
1;0JLT;SOLDADOR G3 M;
1;0JLU;SOLDADOR G4 M;
1;0JLV;PINTOR G1 M;
1;0JLW;PINTOR G2 M;
1;0JM0;PINTOR G3 M;
1;0JM1;MOTORISTA OP EQUIPAM;00010
1;0JM2;MOTORISTA OP EQUIPAM;00010
1;0JM3;MOTORISTA OP EQUIPAM;00010
1;0JM4;VIGIA G2 M;
1;0JM5;APRENDIZ AUXILIAR EM;
1;0KAP; ;
1;0R7D; ;
1;0U9H;ASSISTENTE DO BEM ES;
1;0U9I;ASSISTENTE ADMINISTR;
1;0U9J;ASSISTENTE ADMINISTR;
1;0U9K;ASSISTENTE ADMINISTR;
1;0U9L;ASSISTENTE ADMINISTR;
1;0U9M;ASSISTENTE ADMINISTR;
1;0U9O;ASSISTENTE ADMINISTR;
1;0U9P;ASSISTENTE ADMINISTR;
1;0U9Q;ASSISTENTE ADMINISTR;
1;0U9R;ENFERMEIRO DO TRABAL;
1;0U9S;ASSISTENTE DE PRODUÇ;
1;0U9T;CALDEIREIRO 1;
1;0U9U;ENCANADOR 1;
1;0U9V;ELETRICISTA ESPECIAL;
1;0U9W;ELETRICISTA 1;
1;0UA0;MECANICO ESPECIALIZA;
1;0UA1;MECANICO 1;
1;0UA2;MONTADOR DE ANDAIME ;
1;0UA3;PINTOR 1;
1;0UA4;RIGGER 1;
1;0UA5;SOLDADOR 1;
1;0UA6;SOLDADOR 1;
1;X001;MECANICO I;00003
1;X002;MECANICO II;00003
1;X003;MECANICO III;00003
1;X004;MECANICO IV;00003
1;X005;MECANICO V;00003
1;X006;MECANICO VI;00003
1;X009;MECANICO;00003
1;X012;MECAN MONTADOR II;00003
1;X015;MECAN MONTADOR V;00003
1;X042;MECANICO AJUST II;00003
1;X051;CALDEIREIRO I;00003
1;X053;CALDEIREIRO III;00003
1;X054;CALDEIREIRO IV;00003
1;X055;CALDEIREIRO V;00003
1;X056;CALDEIREIRO VI;00003
1;X061;CALDEIREIRO QUAL I;00003
1;X070;ENCANADOR;00003
1;X071;ENCANADOR I;00003
1;X072;ENCANADOR II;00003
1;X073;ENCANADOR III;00003
1;X074;ENCANADOR IV;00003
1;X131;SOLDADOR I;00004
1;X132;SOLDADOR II;00004
1;X133;SOLDADOR III;00004
1;X134;SOLDADOR IV;00004
1;X135;SOLDADOR V;00004
1;X136;SOLDADOR VI;00004
1;X151;SOLDADOR TIG I;00005
1;X152;SOLDADOR TIG II;00005
1;X153;SOLDADOR TIG III;00005
1;X154;SOLDADOR TIG IV;00005
1;X192;TORNEIRO II;00001
1;X194;TORNEIRO IV;00001
1;X196;TORNEIRO VI;00001
1;X241;MEIO OFICIAL I;00003
1;X242;MEIO OFICIAL II;00003
1;X243;MEIO OFICIAL III;00003
1;X244;MEIO OFICIAL IV;00003
1;X251;AJUDANTE;00003
1;X252;AJUDANTE I;00003
1;X254;AJUDANTE III;00003
1;X255;AJUDANTE IV;00003
1;X261;ELETRICISTA I;00013
1;X263;ELETRICISTA III;00013
1;X264;ELETRICISTA IV;00013
1;X265;ELETRICISTA V;00013
1;X266;ELETRICISTA VI;00013
1;X271;ELETRICIST.ESPEC III;00013
1;X285;INSTRUMENTISTA V;00001
1;X286;INSTRUMENTISTA VI;00001
1;X290;INSTRUMENT.ESPEC III;00001
